level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
5772	5784	На второй фотографии - я очнулась,	Ровно в момент фотографирования коллега протягивает руку	sequence_m	6	4.833333333333333	1	6	1	4.833333333333333	1.0	7	7.142857142857143	1	7	1	7.142857142857143	1.0	0.6943650748294136	1	1	1	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	1	0	0	0	1	4	1	0	1	0	0	0	0.5714285714285714	0.0	0.14285714285714285	1	0	0	0	0
5773	5785	на часах 16-52.	На второй фотографии - я очнулась,	background_r	3	4.333333333333333	0	3	0	4.333333333333333	1.0	6	4.833333333333333	1	6	1	4.833333333333333	1.0	0.5144957554275266	1	0	0	0	0	1	0	0.3333333333333333	0.0	0.0	1	0	0	0	0	1	1	1	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	1	0	0	0	1
5774	5786	Понятно, что ни к какому врачу я уже не успеваю.	Остаюсь обсуждать январский лагерь дальше.	cause_r	10	3.9	1	10	1	3.9	1.0	5	7.6	1	5	1	7.6	1.0	0.6415008024478442	1	1	1	1	0	0	0	0.1	0.1	0.1	1	0	1	2	1	1	2	1	1	0	0	0	0.2	0.2	0.4	0	0	0	0	0
5775	5787	Обсуждение активное, по делу,	Остаюсь обсуждать январский лагерь дальше.	elaboration_r	4	6.5	1	4	1	6.5	1.0	5	7.6	1	5	1	7.6	1.0	0.6900655593423543	2	0	1	0	0	0	0	0.5	0.25	0.0	1	0	0	0	0	1	2	1	1	0	0	0	0.2	0.2	0.4	0	0	0	0	0
5776	5788	все как я люблю:)	Обсуждение активное, по делу,	evaluation_r	4	3.5	0	4	0	3.5	1.0	4	6.5	1	4	1	6.5	1.0	0.5872202195147035	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	1	0	2	2	0	1	0	0	0	0	0.5	0.25	0.0	1	0	0	0	0
5777	5789	Просто так совпало:)	Нет, я не какой-то специальный любитель туалетофоток.	contrast_m	3	6.0	1	3	1	6.0	1.0	7	6.714285714285714	1	7	1	6.714285714285714	1.0	0.5139561687500466	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	2	0	1	0	0	0	0	0.2857142857142857	0.14285714285714285	0.0	0	0	0	2	1
5778	5790	Таксы, и я все в той же позе.	Нет, я не какой-то специальный любитель туалетофоток.	joint_m	8	2.75	1	8	1	2.75	1.0	7	6.714285714285714	1	7	1	6.714285714285714	1.0	0.644278153923165	2	0	0	0	0	0	0	0.25	0.0	0.0	1	1	0	2	1	2	0	1	0	0	0	0	0.2857142857142857	0.14285714285714285	0.0	0	0	0	2	1
5779	5791	Не знаю как сделать селфи,	Таксы, и я все в той же позе.	evaluation_r	5	4.4	1	5	1	4.4	1.0	8	2.75	1	8	1	2.75	1.0	0.7191949522280763	1	2	0	1	0	0	0	0.2	0.0	0.4	0	0	0	1	0	2	0	0	0	0	0	0	0.25	0.0	0.0	1	1	0	2	1
5780	5792	чтобы лицо не приобретало ложного налета героизма.	Не знаю как сделать селфи,	purpose_r	7	6.285714285714286	0	7	0	6.285714285714286	1.0	5	4.4	1	5	1	4.4	1.0	0.31166361465267367	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	0	0	1	1	0	1	2	0	1	0	0	0	0.2	0.0	0.4	0	0	0	1	0
5781	5793	Мы договорили,	Ага, помню, обещала.	preparation_r	2	6.5	1	2	1	6.5	1.0	3	6.0	1	3	1	6.0	1.0	0.5477225575051661	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	1	0
5782	5794	дошли до метро	Мы договорили,	sequence_m	3	4.0	0	3	0	4.0	1.0	2	6.5	1	2	1	6.5	1.0	0.7559289460184544	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
5783	5795	и… я дома.	Мы договорили,	sequence_m	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	2	6.5	1	2	1	6.5	1.0	0.5345224838248488	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
5784	5796	Переодеться,	и… я дома.	elaboration_r	1	12.0	1	1	1	12.0	1.0	3	2.6666666666666665	0	3	0	2.6666666666666665	1.0	0.4484373019840029	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	1
5785	5797	умыться	Переодеться,	sequence_m	1	7.0	0	1	0	7.0	1.0	1	12.0	1	1	1	12.0	1.0	0.5773502691896257	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
5786	5798	и навестить холодильник - святое.	Переодеться,	sequence_m	5	5.8	0	5	0	5.8	1.0	1	12.0	1	1	1	12.0	1.0	0.14188583068161648	1	1	1	0	0	0	0	0.2	0.2	0.2	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
5787	5799	А в холодильнике - намек.	и навестить холодильник - святое.	elaboration_r	5	4.2	1	5	1	4.2	1.0	5	5.8	0	5	0	5.8	1.0	0.816496580927726	2	0	0	0	0	0	0	0.4	0.0	0.0	1	1	0	0	0	1	1	1	0	0	0	0	0.2	0.2	0.2	0	1	0	0	0
5788	5800	Ага, помню, обещала.	Пойду пошатаюсь по квартире, подумаю.	solutionhood_r	3	6.0	1	3	1	6.0	1.0	5	6.6	1	5	1	6.6	1.0	0.5927489783638192	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	1	0	1	3	0	0	0	0	0	0.2	0.0	0.6	1	0	0	0	0
5789	5801	Но так лень.	Ага, помню, обещала.	contrast_m	3	3.3333333333333335	1	3	1	3.3333333333333335	1.0	3	6.0	1	3	1	6.0	1.0	0.6324555320336759	0	0	0	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	1	0
5790	5802	Но обещала.	Ага, помню, обещала.	contrast_m	2	5.0	1	2	1	5.0	1.0	3	6.0	1	3	1	6.0	1.0	0.7071067811865476	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	1	0
5791	5803	Да и самой супа хочется.	Но обещала.	joint_m	5	4.0	1	5	1	4.0	1.0	2	5.0	1	2	1	5.0	1.0	0.2446783608741219	1	1	1	0	0	0	0	0.2	0.2	0.2	0	1	0	1	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0
5792	5804	Но лень.	Да и самой супа хочется.	contrast_m	2	3.5	1	2	1	3.5	1.0	5	4.0	1	5	1	4.0	1.0	0.408248290463863	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0	1	1	1	0	0	0	0	0.2	0.2	0.2	0	1	0	1	0
5793	5805	На кухне обнаруживается кот в ошметках собственной когтеточки.	Не скучал, значит.	evidence_r	8	6.875	1	8	1	6.875	1.0	3	5.333333333333333	1	3	1	5.333333333333333	1.0	0.076527765324133	4	1	1	0	0	0	0	0.5	0.125	0.125	2	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
5794	5806	Не скучал, значит.	Пойду пошатаюсь по квартире, подумаю.	background_r	3	5.333333333333333	1	3	1	5.333333333333333	1.0	5	6.6	1	5	1	6.6	1.0	0.5694947974514994	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	1	3	0	0	0	0	0	0.2	0.0	0.6	1	0	0	0	0
5795	5807	И еще одно доказательство нескучания - мышь кота, застрявшая под дверью в спальню.	Не скучал, значит.	evidence_r	13	5.384615384615385	1	13	1	5.384615384615385	1.0	3	5.333333333333333	1	3	1	5.333333333333333	1.0	0.02693181241699362	6	1	0	1	0	1	0	0.46153846153846156	0.0	0.07692307692307693	2	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
5796	5808	Эх, ну суп или сейчас делать,	Пойду пошатаюсь по квартире, подумаю.	elaboration_r	6	4.0	1	6	1	4.0	1.0	5	6.6	1	5	1	6.6	1.0	0.677834389404565	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	1	0	1	3	0	0	0	0	0	0.2	0.0	0.6	1	0	0	0	0
5797	5809	или уже забить.	Эх, ну суп или сейчас делать,	contrast_m	3	4.333333333333333	0	3	0	4.333333333333333	1.0	6	4.0	1	6	1	4.0	1.0	0.5872202195147035	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	1	0
5798	5810	На часах почти восемь.	Полчаса, и список медикаментов составлен,	solutionhood_r	4	4.75	1	4	1	4.75	1.0	5	7.4	1	5	1	7.4	1.0	0.6439209162167846	1	0	0	1	0	1	0	0.25	0.0	0.0	1	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	0	1	0	0	0
5799	5811	Достаю овощи и специи, достаю тетардь с рецептом…	На часах почти восемь.	joint_m	8	5.25	1	8	1	5.25	1.0	4	4.75	1	4	1	4.75	1.0	0.25764122002610684	3	2	0	0	0	0	0	0.375	0.0	0.25	1	1	0	0	0	1	0	0	1	0	1	0	0.25	0.0	0.0	1	0	0	0	0
5800	5812	И тут я смотрю на часы	На часах почти восемь.	contrast_m	6	2.8333333333333335	1	6	1	2.8333333333333335	1.0	4	4.75	1	4	1	4.75	1.0	0.7071067811865476	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	0	1	1	0	0	1	0	1	0	0.25	0.0	0.0	1	0	0	0	0
5801	5813	и понимаю,	И тут я смотрю на часы	joint_m	2	4.5	0	2	0	4.5	1.0	6	2.8333333333333335	1	6	1	2.8333333333333335	1.0	0.5222329678670935	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	0	1
5802	5814	что если я не хочу сама завтра тащиться в неведомую даль,	то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.	condition_r	11	4.2727272727272725	0	11	0	4.2727272727272725	1.0	13	5.384615384615385	0	13	0	5.384615384615385	1.0	0.7886388397182801	1	2	2	1	0	0	0	0.09090909090909091	0.18181818181818182	0.18181818181818182	1	0	2	1	1	3	2	3	2	0	0	0	0.23076923076923078	0.23076923076923078	0.15384615384615385	1	0	1	0	0
5803	5815	то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.	и понимаю,	same-unit_m	13	5.384615384615385	0	13	0	5.384615384615385	1.0	2	4.5	0	2	0	4.5	1.0	0.0006246385022463972	3	2	3	2	0	0	0	0.23076923076923078	0.23076923076923078	0.15384615384615385	1	0	1	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0
5804	5816	Дело в том, что я в лагере еще и в качестве медсестры буду	то нужно отправить в эту даль другого сделать заказ доброму человеку прямо сейчас.	cause_r	13	3.5384615384615383	1	11	1	3.5384615384615383	0.8461538461538461	13	5.384615384615385	0	13	0	5.384615384615385	1.0	0.7650920556760059	4	0	0	1	1	0	0	0.3076923076923077	0.0	0.0	3	0	1	1	2	3	2	3	2	0	0	0	0.23076923076923078	0.23076923076923078	0.15384615384615385	1	0	1	0	0
5805	5817	(заодно и образование проветрю),	Дело в том, что я в лагере еще и в качестве медсестры буду	elaboration_r	4	7.25	0	4	0	7.25	1.0	13	3.5384615384615383	1	11	1	3.5384615384615383	0.8461538461538461	0.572351471472339	2	0	0	1	0	0	0	0.5	0.0	0.0	0	0	0	1	0	4	0	0	1	1	0	0	0.3076923076923077	0.0	0.0	3	0	1	1	2
5806	5818	и мне нужно собрать аптечку с собой.	Вот добрый человек и докупит по списку :)	solutionhood_r	7	4.285714285714286	0	7	0	4.285714285714286	1.0	8	4.25	1	8	1	4.25	1.0	0.7808688094430303	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	1	1	0	0	2	2	1	1	0	0	0	0	0.25	0.125	0.125	1	0	0	2	0
5807	5819	Часть лекарств у нас есть,	Вот добрый человек и докупит по списку :)	solutionhood_r	5	4.4	1	5	1	4.4	1.0	8	4.25	1	8	1	4.25	1.0	0.6048583789091339	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	1	2	1	1	0	0	0	0	0.25	0.125	0.125	1	0	0	2	0
5808	5820	а часть - надо докупить.	Часть лекарств у нас есть,	contrast_m	5	4.0	0	5	0	4.0	1.0	5	4.4	1	5	1	4.4	1.0	0.7595545253127499	1	1	0	1	0	0	0	0.2	0.0	0.2	0	1	0	0	0	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	1
5809	5821	Вот добрый человек и докупит по списку :)	Дело в том, что я в лагере еще и в качестве медсестры буду	joint_m	8	4.25	1	8	1	4.25	1.0	13	3.5384615384615383	1	11	1	3.5384615384615383	0.8461538461538461	0.6948083337796512	2	1	1	0	0	0	0	0.25	0.125	0.125	1	0	0	2	0	4	0	0	1	1	0	0	0.3076923076923077	0.0	0.0	3	0	1	1	2
5810	5822	обещание сварить суп выполнено,	Полчаса, и список медикаментов составлен,	sequence_m	4	7.0	0	4	0	7.0	1.0	5	7.4	1	5	1	7.4	1.0	0.7489830503797116	2	2	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	0	1	0	0	0
5811	5823	а у меня есть ужин.	обещание сварить суп выполнено,	evaluation_r	5	3.0	0	5	0	3.0	1.0	4	7.0	0	4	0	7.0	1.0	0.6475761258027333	1	1	0	0	0	0	0	0.2	0.0	0.2	1	1	0	0	1	2	2	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
5812	5824	Осталось только копченый сыр порезать. В суп, ага.	Полчаса, и список медикаментов составлен,	sequence_m	8	5.375	2	8	2	5.375	1.0	5	7.4	1	5	1	7.4	1.0	0.6635202050924466	2	2	1	0	0	0	0	0.25	0.125	0.25	1	0	0	1	0	3	1	0	0	0	0	0	0.6	0.0	0.2	0	1	0	0	0
5813	5825	Вот мое место вечернего заседания.	Стремного вида покрывало на диване - от кота, точнее от его когтей.	preparation_r	5	6.0	1	5	1	6.0	1.0	12	4.666666666666667	1	11	1	4.666666666666667	0.9166666666666666	0.6464599351554542	2	0	1	0	0	0	0	0.4	0.2	0.0	0	0	0	1	0	5	0	1	1	0	0	0	0.4166666666666667	0.08333333333333333	0.0	3	0	0	0	0
5814	5826	Сам диван из жесткого материала, о который очень круто точить когти.	Поэтому приходится диван прятать под неинтересной коту хб-шкой.	cause_r	11	5.2727272727272725	1	11	1	5.2727272727272725	1.0	8	7.0	1	8	1	7.0	1.0	0.7719483575179322	3	1	3	1	0	0	0	0.2727272727272727	0.2727272727272727	0.09090909090909091	2	0	0	0	1	3	2	1	1	0	0	0	0.375	0.125	0.25	1	0	0	0	0
5815	5827	Поэтому приходится диван прятать под неинтересной коту хб-шкой.	Стремного вида покрывало на диване - от кота, точнее от его когтей.	joint_m	8	7.0	1	8	1	7.0	1.0	12	4.666666666666667	1	11	1	4.666666666666667	0.9166666666666666	0.8011186209146055	3	2	1	1	0	0	0	0.375	0.125	0.25	1	0	0	0	0	5	0	1	1	0	0	0	0.4166666666666667	0.08333333333333333	0.0	3	0	0	0	0
5816	5828	Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,	Поэтому приходится диван прятать под неинтересной коту хб-шкой.	elaboration_r	13	5.615384615384615	0	13	0	5.615384615384615	1.0	8	7.0	1	8	1	7.0	1.0	0.6219699101692439	3	1	3	1	0	0	0	0.23076923076923078	0.23076923076923078	0.07692307692307693	0	0	1	2	1	3	2	1	1	0	0	0	0.375	0.125	0.25	1	0	0	0	0
5817	5829	и сошью из нее чехол.	Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,	joint_m	5	3.4	0	5	0	3.4	1.0	13	5.615384615384615	0	13	0	5.615384615384615	1.0	0.42008402520840293	1	1	0	0	0	0	0	0.2	0.0	0.2	1	1	0	0	1	3	1	3	1	0	0	0	0.23076923076923078	0.23076923076923078	0.07692307692307693	0	0	1	2	1
5818	5830	Пока не нашла.	Когда-нибудь я найду ткань такого же идеального терракотового цвета, как и сам диван,	contrast_m	3	4.0	1	3	1	4.0	1.0	13	5.615384615384615	0	13	0	5.615384615384615	1.0	0.3597384670922507	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	3	1	3	1	0	0	0	0.23076923076923078	0.23076923076923078	0.07692307692307693	0	0	1	2	1
5819	5831	Но я все еще надеюсь.	Пока не нашла.	contrast_m	5	3.4	1	5	1	3.4	1.0	3	4.0	1	3	1	4.0	1.0	0.42888194248035344	0	1	0	1	0	0	0	0.0	0.0	0.2	0	1	0	1	1	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
5820	5832	Над местом моего вечернего заседания - моя любимая картина.	Поэтому приходится диван прятать под неинтересной коту хб-шкой.	elaboration_r	9	5.666666666666667	1	9	1	5.666666666666667	1.0	8	7.0	1	8	1	7.0	1.0	0.7867957924694432	3	0	2	0	0	0	0	0.3333333333333333	0.2222222222222222	0.0	1	0	0	0	0	3	2	1	1	0	0	0	0.375	0.125	0.25	1	0	0	0	0
5821	5833	Увидела ее на весеннем базарчике в Вильнюсе.	Над местом моего вечернего заседания - моя любимая картина.	background_r	7	5.428571428571429	2	7	2	5.428571428571429	1.0	9	5.666666666666667	1	9	1	5.666666666666667	1.0	0.7702079842374077	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	2	0	0	0	1	3	0	2	0	0	0	0	0.3333333333333333	0.2222222222222222	0.0	1	0	0	0	0
5822	5834	Несколько раз уходила,	в итоге не смогла не купить.	solutionhood_r	3	6.666666666666667	1	3	1	6.666666666666667	1.0	6	3.8333333333333335	0	5	0	3.8333333333333335	0.8333333333333334	0.6546536707079771	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	1	0	0	2	0
5823	5835	возвращалась,	Несколько раз уходила,	contrast_m	1	13.0	0	1	0	13.0	1.0	3	6.666666666666667	1	3	1	6.666666666666667	1.0	0.6396021490668313	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
5824	5836	в итоге не смогла не купить.	Увидела ее на весеннем базарчике в Вильнюсе.	elaboration_r	6	3.8333333333333335	0	5	0	3.8333333333333335	0.8333333333333334	7	5.428571428571429	2	7	2	5.428571428571429	1.0	0.674199862463242	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	1	0	0	2	0	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	2	0	0	0	1
5825	5837	беру тарелку с супом,	Открываю рабочую почту,	sequence_m	4	4.5	0	4	0	4.5	1.0	3	7.0	1	3	1	7.0	1.0	0.7518094115561123	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0
5826	5838	и разгребаю последние завалы в этом году.	Открываю рабочую почту,	sequence_m	7	5.0	0	7	0	5.0	1.0	3	7.0	1	3	1	7.0	1.0	0.36923177962552317	2	1	1	0	0	0	0	0.2857142857142857	0.14285714285714285	0.14285714285714285	1	1	0	0	0	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0
5827	5839	У меня еще будет рабочий день - в субботу, 29-го.	и разгребаю последние завалы в этом году.	elaboration_r	10	4.0	1	10	1	4.0	1.0	7	5.0	0	7	0	5.0	1.0	0.6551705368965871	2	1	2	1	0	0	0	0.2	0.2	0.1	2	0	0	0	1	2	1	1	0	0	0	0	0.2857142857142857	0.14285714285714285	0.14285714285714285	1	1	0	0	0
5828	5840	А потом я буду мужественно НЕ читать почту и мессенджеры.	Открываю рабочую почту,	sequence_m	10	4.8	1	10	1	4.8	1.0	3	7.0	1	3	1	7.0	1.0	0.19019344058318158	2	1	0	2	1	0	0	0.2	0.0	0.1	0	2	0	1	1	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0
5829	5841	По ходу дела кормлю кота.	Открываю рабочую почту,	sequence_m	5	4.2	1	5	1	4.2	1.0	3	7.0	1	3	1	7.0	1.0	0.6339685107884295	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0
5830	5842	Кот дик	поэтому фото человек и кот в одном кадре невозможно,	cause_r	2	3.0	1	2	1	3.0	1.0	9	4.888888888888889	0	9	0	4.888888888888889	1.0	0.33968311024337877	2	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	4	0	1	1	0	1	0	0.4444444444444444	0.1111111111111111	0.0	1	1	0	0	0
5831	5843	и неподкупен,	Кот дик	joint_m	2	6.0	0	2	0	6.0	1.0	2	3.0	1	2	1	3.0	1.0	0.3586605161151224	0	0	1	0	0	0	0	0.0	0.5	0.0	0	1	0	0	0	2	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0
5832	5844	поэтому фото человек и кот в одном кадре невозможно,	По ходу дела кормлю кота.	elaboration_r	9	4.888888888888889	0	9	0	4.888888888888889	1.0	5	4.2	1	5	1	4.2	1.0	0.29605251559297296	4	0	1	1	0	1	0	0.4444444444444444	0.1111111111111111	0.0	1	1	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
5833	5845	зато кота можно подманить,	Тогда он забывает про тебя,	cause_r	4	5.75	0	4	0	5.75	1.0	5	4.6	1	5	1	4.6	1.0	0.769800358919501	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.2	1	0	0	0	2
5834	5846	замерев.	зато кота можно подманить,	condition_r	1	8.0	0	1	0	8.0	1.0	4	5.75	0	4	0	5.75	1.0	0.33968311024337877	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
5835	5847	Тогда он забывает про тебя,	поэтому фото человек и кот в одном кадре невозможно,	contrast_m	5	4.6	1	5	1	4.6	1.0	9	4.888888888888889	0	9	0	4.888888888888889	1.0	0.6044705248269888	0	1	0	1	0	0	0	0.0	0.0	0.2	1	0	0	0	2	4	0	1	1	0	1	0	0.4444444444444444	0.1111111111111111	0.0	1	1	0	0	0
5836	5848	и его можно рассмотреть. Недолго))	Тогда он забывает про тебя,	joint_m	5	6.0	1	5	1	6.0	1.0	5	4.6	1	5	1	4.6	1.0	0.5939956213320463	0	1	0	2	0	0	0	0.0	0.0	0.2	0	1	0	0	1	0	1	0	1	0	0	0	0.0	0.0	0.2	1	0	0	0	2
5837	5849	Времени около половины десятого.	Тогда он забывает про тебя,	elaboration_r	4	7.25	1	4	1	7.25	1.0	5	4.6	1	5	1	4.6	1.0	0.6593525263499835	2	0	1	0	0	0	0	0.5	0.25	0.0	1	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.2	1	0	0	0	2
5838	5850	Потом я встречала хорошего человека с сумкой таблеток :)	Вот мое новое супер мягкое и теплое постельное белье из байки.	preparation_r	9	5.333333333333333	1	9	1	5.333333333333333	1.0	11	4.7272727272727275	1	11	1	4.7272727272727275	1.0	0.8131975913519697	3	1	1	1	0	0	0	0.3333333333333333	0.1111111111111111	0.1111111111111111	1	0	0	0	1	2	0	4	1	0	0	0	0.18181818181818182	0.36363636363636365	0.0	1	1	0	1	0
5839	5851	И внезапно обнаружила, что уже час ночи.	Потом я встречала хорошего человека с сумкой таблеток :)	joint_m	7	4.857142857142857	1	7	1	4.857142857142857	1.0	9	5.333333333333333	1	9	1	5.333333333333333	1.0	0.6681531047810609	2	1	0	2	0	0	0	0.2857142857142857	0.0	0.14285714285714285	0	1	1	0	0	3	1	1	1	0	0	0	0.3333333333333333	0.1111111111111111	0.1111111111111111	1	0	0	0	1
5840	5852	Хм, как так?	И внезапно обнаружила, что уже час ночи.	evaluation_r	3	3.3333333333333335	1	3	1	3.3333333333333335	1.0	7	4.857142857142857	1	7	1	4.857142857142857	1.0	0.3872983346207417	0	0	0	3	0	0	0	0.0	0.0	0.0	0	0	0	0	0	2	1	0	2	0	0	0	0.2857142857142857	0.0	0.14285714285714285	0	1	1	0	0
5841	5853	На картинке в интернете рисунок выглядел менее… ммм… жизнерадостным.	Вот мое новое супер мягкое и теплое постельное белье из байки.	elaboration_r	9	6.666666666666667	1	9	1	6.666666666666667	1.0	11	4.7272727272727275	1	11	1	4.7272727272727275	1.0	0.7559792666656215	3	1	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.1111111111111111	2	0	0	0	0	2	0	4	1	0	0	0	0.18181818181818182	0.36363636363636365	0.0	1	1	0	1	0
5842	5854	А когда заказ привезли,	нам потребовалось несколько минут,	condition_r	4	5.0	1	4	1	5.0	1.0	4	7.75	0	4	0	7.75	1.0	0.6642111641550714	1	1	0	0	0	0	0	0.25	0.0	0.25	0	1	1	0	0	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	0	0	1
5843	5855	нам потребовалось несколько минут,	На картинке в интернете рисунок выглядел менее… ммм… жизнерадостным.	contrast_m	4	7.75	0	4	0	7.75	1.0	9	6.666666666666667	1	9	1	6.666666666666667	1.0	0.6183469424008423	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	0	0	1	3	1	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.1111111111111111	2	0	0	0	0
5844	5856	чтобы понять, что рисунок тот же самый,	нам потребовалось несколько минут,	purpose_r	7	4.714285714285714	0	7	0	4.714285714285714	1.0	4	7.75	0	4	0	7.75	1.0	0.7402249345208407	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	2	1	0	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	0	0	1
5845	5857	просто впечатляет сильнее:)	чтобы понять, что рисунок тот же самый,	contrast_m	3	8.333333333333334	0	3	0	8.333333333333334	1.0	7	4.714285714285714	0	7	0	4.714285714285714	1.0	0.6793662204867574	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	2	1	0
